time,temperature_2m,relative_humidity_2m,precipitation,location,wind_speed_combined
2025-05-29 01:00:00,24.0,92.0,0.0,Miyapur,11.6
2025-05-29 01:30:00,23.85,91.5,0.1,Miyapur,11.8
2025-05-29 02:00:00,23.7,91.0,0.2,Miyapur,12.0
2025-05-29 02:30:00,23.6,91.0,0.2,Miyapur,11.6
2025-05-29 03:00:00,23.5,91.0,0.2,Miyapur,11.2
2025-05-29 03:30:00,23.45,91.5,0.2,Miyapur,10.5
2025-05-29 04:00:00,23.4,92.0,0.2,Miyapur,9.8
2025-05-29 04:30:00,23.5,92.5,0.65,Miyapur,8.9
2025-05-29 05:00:00,23.6,93.0,1.1,Miyapur,8.0
2025-05-29 05:30:00,23.6,93.0,1.1,Miyapur,7.8
2025-05-29 06:00:00,23.6,93.0,1.1,Miyapur,7.6
2025-05-29 06:30:00,23.75,93.0,1.15,Miyapur,7.8
2025-05-29 07:00:00,23.9,93.0,1.2,Miyapur,8.0
2025-05-29 07:30:00,24.2,92.0,0.85,Miyapur,8.7
2025-05-29 08:00:00,24.5,91.0,0.5,Miyapur,9.4
2025-05-29 08:30:00,24.65,90.5,0.65,Miyapur,9.8
2025-05-29 09:00:00,24.8,90.0,0.8,Miyapur,10.2
2025-05-29 09:30:00,25.0,89.0,0.7,Miyapur,10.2
2025-05-29 10:00:00,25.2,88.0,0.6,Miyapur,10.2
2025-05-29 10:30:00,25.4,86.5,0.44999999999999996,Miyapur,10.7
2025-05-29 11:00:00,25.6,85.0,0.3,Miyapur,11.2
2025-05-29 11:30:00,25.950000000000003,82.5,0.15,Miyapur,11.35
2025-05-29 12:00:00,26.3,80.0,0.0,Miyapur,11.5
2025-05-29 12:30:00,26.65,78.5,0.1,Miyapur,11.6
2025-05-29 13:00:00,27.0,77.0,0.2,Miyapur,11.7
2025-05-29 13:30:00,27.0,77.5,0.25,Miyapur,11.6
2025-05-29 14:00:00,27.0,78.0,0.3,Miyapur,11.5
2025-05-29 14:30:00,26.95,78.0,0.3,Miyapur,11.85
2025-05-29 15:00:00,26.9,78.0,0.3,Miyapur,12.2
2025-05-29 15:30:00,26.9,78.0,0.15,Miyapur,12.2
2025-05-29 16:00:00,26.9,78.0,0.0,Miyapur,12.2
2025-05-29 16:30:00,27.35,76.5,0.0,Miyapur,11.35
2025-05-29 17:00:00,27.8,75.0,0.0,Miyapur,10.5
2025-05-29 17:30:00,27.5,77.0,0.0,Miyapur,9.6
2025-05-29 18:00:00,27.2,79.0,0.0,Miyapur,8.7
2025-05-29 18:30:00,26.799999999999997,82.0,0.0,Miyapur,8.2
2025-05-29 19:00:00,26.4,85.0,0.0,Miyapur,7.7
2025-05-29 19:30:00,26.15,86.0,0.0,Miyapur,6.9
2025-05-29 20:00:00,25.9,87.0,0.0,Miyapur,6.1
2025-05-29 20:30:00,25.75,87.5,0.0,Miyapur,7.05
2025-05-29 21:00:00,25.6,88.0,0.0,Miyapur,8.0
2025-05-29 21:30:00,25.450000000000003,88.5,0.1,Miyapur,9.2
2025-05-29 22:00:00,25.3,89.0,0.2,Miyapur,10.4
2025-05-29 22:30:00,25.15,88.5,0.15000000000000002,Miyapur,11.0
2025-05-29 23:00:00,25.0,88.0,0.1,Miyapur,11.6
2025-05-29 23:30:00,24.9,88.5,0.05,Miyapur,11.2
2025-05-30 00:00:00,24.8,89.0,0.0,Miyapur,10.8
2025-05-30 00:30:00,24.700000000000003,89.0,0.2,Miyapur,12.600000000000001
2025-05-30 01:00:00,24.6,89.0,0.4,Miyapur,14.4
2025-05-30 01:30:00,24.5,89.5,0.30000000000000004,Miyapur,14.05
2025-05-30 02:00:00,24.4,90.0,0.2,Miyapur,13.7
2025-05-30 02:30:00,24.4,90.0,0.4,Miyapur,13.149999999999999
2025-05-30 03:00:00,24.4,90.0,0.6,Miyapur,12.6
2025-05-30 03:30:00,24.299999999999997,90.0,0.6,Miyapur,12.45
2025-05-30 04:00:00,24.2,90.0,0.6,Miyapur,12.3
2025-05-30 04:30:00,24.1,90.5,0.8500000000000001,Miyapur,12.3
2025-05-30 05:00:00,24.0,91.0,1.1,Miyapur,12.3
2025-05-30 05:30:00,24.05,90.5,0.65,Miyapur,11.9
2025-05-30 06:00:00,24.1,90.0,0.2,Miyapur,11.5
2025-05-30 06:30:00,24.3,89.0,0.1,Miyapur,12.45
2025-05-30 07:00:00,24.5,88.0,0.0,Miyapur,13.4
2025-05-30 07:30:00,24.8,86.5,0.0,Miyapur,13.4
2025-05-30 08:00:00,25.1,85.0,0.0,Miyapur,13.4
2025-05-30 08:30:00,25.75,81.5,0.0,Miyapur,14.3
2025-05-30 09:00:00,26.4,78.0,0.0,Miyapur,15.2
2025-05-30 09:30:00,27.049999999999997,74.0,0.0,Miyapur,16.1
2025-05-30 10:00:00,27.7,70.0,0.0,Miyapur,17.0
2025-05-30 10:30:00,28.2,67.5,0.0,Miyapur,17.05
2025-05-30 11:00:00,28.7,65.0,0.0,Miyapur,17.1
2025-05-30 11:30:00,29.15,63.0,0.0,Miyapur,16.4
2025-05-30 12:00:00,29.6,61.0,0.0,Miyapur,15.7
2025-05-30 12:30:00,30.0,59.5,0.0,Miyapur,15.1
2025-05-30 13:00:00,30.4,58.0,0.0,Miyapur,14.5
2025-05-30 13:30:00,30.7,57.0,0.0,Miyapur,14.65
2025-05-30 14:00:00,31.0,56.0,0.0,Miyapur,14.8
2025-05-30 14:30:00,30.55,58.5,0.05,Miyapur,14.8
2025-05-30 15:00:00,30.1,61.0,0.1,Miyapur,14.8
2025-05-30 15:30:00,29.85,62.0,0.05,Miyapur,14.8
2025-05-30 16:00:00,29.6,63.0,0.0,Miyapur,14.8
2025-05-30 16:30:00,29.35,64.5,0.0,Miyapur,13.2
2025-05-30 17:00:00,29.1,66.0,0.0,Miyapur,11.6
2025-05-30 17:30:00,28.4,70.0,0.15,Miyapur,10.0
2025-05-30 18:00:00,27.7,74.0,0.3,Miyapur,8.4
2025-05-30 18:30:00,27.35,76.5,0.4,Miyapur,8.15
2025-05-30 19:00:00,27.0,79.0,0.5,Miyapur,7.9
2025-05-30 19:30:00,26.8,79.5,0.25,Miyapur,8.8
2025-05-30 20:00:00,26.6,80.0,0.0,Miyapur,9.7
2025-05-30 20:30:00,26.3,81.0,0.0,Miyapur,9.7
2025-05-30 21:00:00,26.0,82.0,0.0,Miyapur,9.7
2025-05-30 21:30:00,25.8,82.0,0.0,Miyapur,9.2
2025-05-30 22:00:00,25.6,82.0,0.0,Miyapur,8.7
2025-05-30 22:30:00,25.5,82.0,0.0,Miyapur,9.2
2025-05-30 23:00:00,25.4,82.0,0.0,Miyapur,9.7
2025-05-30 23:30:00,25.35,81.5,0.0,Miyapur,10.1
2025-05-31 00:00:00,25.3,81.0,0.0,Miyapur,10.5
2025-05-31 00:30:00,25.3,81.5,0.0,Miyapur,12.15
2025-05-31 01:00:00,25.3,82.0,0.0,Miyapur,13.8
2025-05-31 01:30:00,25.15,83.0,0.0,Miyapur,14.45
2025-05-31 02:00:00,25.0,84.0,0.0,Miyapur,15.1
2025-05-31 02:30:00,24.85,84.0,0.0,Miyapur,15.649999999999999
2025-05-31 03:00:00,24.7,84.0,0.0,Miyapur,16.2
2025-05-31 03:30:00,24.549999999999997,83.5,0.0,Miyapur,15.899999999999999
2025-05-31 04:00:00,24.4,83.0,0.0,Miyapur,15.6
2025-05-31 04:30:00,24.25,83.0,0.0,Miyapur,15.399999999999999
2025-05-31 05:00:00,24.1,83.0,0.0,Miyapur,15.2
2025-05-31 05:30:00,24.05,83.0,0.0,Miyapur,14.45
2025-05-31 06:00:00,24.0,83.0,0.0,Miyapur,13.7
2025-05-31 06:30:00,24.35,81.5,0.0,Miyapur,15.15
2025-05-31 07:00:00,24.7,80.0,0.0,Miyapur,16.6
2025-05-31 07:30:00,25.35,77.0,0.0,Miyapur,17.15
2025-05-31 08:00:00,26.0,74.0,0.0,Miyapur,17.7
2025-05-31 08:30:00,26.75,70.0,0.0,Miyapur,17.9
2025-05-31 09:00:00,27.5,66.0,0.0,Miyapur,18.1
2025-05-31 09:30:00,28.45,62.0,0.0,Miyapur,18.15
2025-05-31 10:00:00,29.4,58.0,0.0,Miyapur,18.2
2025-05-31 10:30:00,30.1,55.5,0.0,Miyapur,17.85
2025-05-31 11:00:00,30.8,53.0,0.0,Miyapur,17.5
2025-05-31 11:30:00,31.35,51.0,0.0,Miyapur,17.05
2025-05-31 12:00:00,31.9,49.0,0.0,Miyapur,16.6
2025-05-31 12:30:00,32.3,47.5,0.0,Miyapur,16.4
2025-05-31 13:00:00,32.7,46.0,0.0,Miyapur,16.2
2025-05-31 13:30:00,32.8,45.5,0.0,Miyapur,16.2
2025-05-31 14:00:00,32.9,45.0,0.0,Miyapur,16.2
2025-05-31 14:30:00,33.0,44.5,0.0,Miyapur,16.2
2025-05-31 15:00:00,33.1,44.0,0.0,Miyapur,16.2
2025-05-31 15:30:00,32.75,45.0,0.0,Miyapur,15.85
2025-05-31 16:00:00,32.4,46.0,0.0,Miyapur,15.5
2025-05-31 16:30:00,32.0,46.5,0.0,Miyapur,14.75
2025-05-31 17:00:00,31.6,47.0,0.0,Miyapur,14.0
2025-05-31 17:30:00,31.1,49.0,0.0,Miyapur,12.6
2025-05-31 18:00:00,30.6,51.0,0.0,Miyapur,11.2
2025-05-31 18:30:00,29.8,54.5,0.0,Miyapur,9.399999999999999
2025-05-31 19:00:00,29.0,58.0,0.0,Miyapur,7.6
2025-05-31 19:30:00,28.5,60.0,0.0,Miyapur,6.9
2025-05-31 20:00:00,28.0,62.0,0.0,Miyapur,6.2
2025-05-31 20:30:00,27.6,64.0,0.0,Miyapur,6.0
2025-05-31 21:00:00,27.2,66.0,0.0,Miyapur,5.8
2025-05-31 21:30:00,26.9,67.5,0.0,Miyapur,6.0
2025-05-31 22:00:00,26.6,69.0,0.0,Miyapur,6.2
2025-05-31 22:30:00,26.450000000000003,70.0,0.0,Miyapur,7.949999999999999
2025-05-31 23:00:00,26.3,71.0,0.0,Miyapur,9.7
2025-05-31 23:30:00,26.15,73.5,0.0,Miyapur,12.2
2025-06-01 00:00:00,26.0,76.0,0.0,Miyapur,14.7
2025-06-01 00:30:00,25.65,78.0,0.0,Miyapur,14.6
2025-06-01 01:00:00,25.3,80.0,0.0,Miyapur,14.5
2025-06-01 01:30:00,25.0,81.5,0.0,Miyapur,14.1
2025-06-01 02:00:00,24.7,83.0,0.0,Miyapur,13.7
2025-06-01 02:30:00,24.45,83.5,0.0,Miyapur,13.7
2025-06-01 03:00:00,24.2,84.0,0.0,Miyapur,13.7
2025-06-01 03:30:00,24.0,83.5,0.0,Miyapur,13.35
2025-06-01 04:00:00,23.8,83.0,0.0,Miyapur,13.0
2025-06-01 04:30:00,23.6,84.0,0.0,Miyapur,12.65
2025-06-01 05:00:00,23.4,85.0,0.0,Miyapur,12.3
2025-06-01 05:30:00,23.4,85.5,0.0,Miyapur,12.25
2025-06-01 06:00:00,23.4,86.0,0.0,Miyapur,12.2
2025-06-01 06:30:00,23.7,84.5,0.0,Miyapur,13.3
2025-06-01 07:00:00,24.0,83.0,0.0,Miyapur,14.4
2025-06-01 07:30:00,24.5,80.0,0.0,Miyapur,15.5
2025-06-01 08:00:00,25.0,77.0,0.0,Miyapur,16.6
2025-06-01 08:30:00,25.75,73.5,0.0,Miyapur,17.0
2025-06-01 09:00:00,26.5,70.0,0.0,Miyapur,17.4
2025-06-01 09:30:00,27.35,66.5,0.0,Miyapur,17.65
2025-06-01 10:00:00,28.2,63.0,0.0,Miyapur,17.9
2025-06-01 10:30:00,29.15,59.0,0.0,Miyapur,17.85
2025-06-01 11:00:00,30.1,55.0,0.0,Miyapur,17.8
2025-06-01 11:30:00,30.9,52.5,0.0,Miyapur,17.55
2025-06-01 12:00:00,31.7,50.0,0.0,Miyapur,17.3
2025-06-01 12:30:00,32.15,48.0,0.0,Miyapur,16.950000000000003
2025-06-01 13:00:00,32.6,46.0,0.0,Miyapur,16.6
2025-06-01 13:30:00,32.75,45.5,0.0,Miyapur,16.25
2025-06-01 14:00:00,32.9,45.0,0.0,Miyapur,15.9
2025-06-01 14:30:00,32.599999999999994,45.5,0.0,Miyapur,15.7
2025-06-01 15:00:00,32.3,46.0,0.0,Miyapur,15.5
2025-06-01 15:30:00,32.099999999999994,46.5,0.0,Miyapur,15.0
2025-06-01 16:00:00,31.9,47.0,0.0,Miyapur,14.5
2025-06-01 16:30:00,31.6,47.5,0.0,Miyapur,13.5
2025-06-01 17:00:00,31.3,48.0,0.0,Miyapur,12.5
2025-06-01 17:30:00,30.75,50.5,0.0,Miyapur,11.25
2025-06-01 18:00:00,30.2,53.0,0.0,Miyapur,10.0
2025-06-01 18:30:00,29.549999999999997,56.0,0.0,Miyapur,8.25
2025-06-01 19:00:00,28.9,59.0,0.0,Miyapur,6.5
2025-06-01 19:30:00,28.5,61.0,0.0,Miyapur,7.15
2025-06-01 20:00:00,28.1,63.0,0.0,Miyapur,7.8
2025-06-01 20:30:00,27.65,65.0,0.0,Miyapur,8.55
2025-06-01 21:00:00,27.2,67.0,0.0,Miyapur,9.3
2025-06-01 21:30:00,26.85,69.5,0.0,Miyapur,9.05
2025-06-01 22:00:00,26.5,72.0,0.0,Miyapur,8.8
2025-06-01 22:30:00,26.25,74.0,0.0,Miyapur,8.600000000000001
2025-06-01 23:00:00,26.0,76.0,0.0,Miyapur,8.4
2025-06-01 23:30:00,25.75,77.5,0.0,Miyapur,8.65
2025-06-02 00:00:00,25.5,79.0,0.0,Miyapur,8.9
2025-06-02 00:30:00,25.35,79.5,0.0,Miyapur,9.15
2025-06-02 01:00:00,25.2,80.0,0.0,Miyapur,9.4
2025-06-02 01:30:00,25.049999999999997,81.0,0.0,Miyapur,9.65
2025-06-02 02:00:00,24.9,82.0,0.0,Miyapur,9.9
2025-06-02 02:30:00,24.7,83.0,0.0,Miyapur,10.0
2025-06-02 03:00:00,24.5,84.0,0.0,Miyapur,10.1
2025-06-02 03:30:00,24.35,85.0,0.0,Miyapur,10.05
2025-06-02 04:00:00,24.2,86.0,0.0,Miyapur,10.0
2025-06-02 04:30:00,24.15,86.5,0.0,Miyapur,10.2
2025-06-02 05:00:00,24.1,87.0,0.0,Miyapur,10.4
2025-06-02 05:30:00,24.25,86.0,0.0,Miyapur,10.9
2025-06-02 06:00:00,24.4,85.0,0.0,Miyapur,11.4
2025-06-02 06:30:00,24.7,83.5,0.0,Miyapur,12.350000000000001
2025-06-02 07:00:00,25.0,82.0,0.0,Miyapur,13.3
2025-06-02 07:30:00,25.4,79.5,0.0,Miyapur,13.8
2025-06-02 08:00:00,25.8,77.0,0.0,Miyapur,14.3
2025-06-02 08:30:00,26.55,73.5,0.0,Miyapur,14.45
2025-06-02 09:00:00,27.3,70.0,0.0,Miyapur,14.6
2025-06-02 09:30:00,28.15,65.5,0.0,Miyapur,14.75
2025-06-02 10:00:00,29.0,61.0,0.0,Miyapur,14.9
2025-06-02 10:30:00,29.7,57.5,0.0,Miyapur,14.850000000000001
2025-06-02 11:00:00,30.4,54.0,0.0,Miyapur,14.8
2025-06-02 11:30:00,30.799999999999997,52.0,0.0,Miyapur,15.0
2025-06-02 12:00:00,31.2,50.0,0.0,Miyapur,15.2
2025-06-02 12:30:00,31.4,49.0,0.0,Miyapur,15.2
2025-06-02 13:00:00,31.6,48.0,0.0,Miyapur,15.2
2025-06-02 13:30:00,31.65,48.0,0.0,Miyapur,15.0
2025-06-02 14:00:00,31.7,48.0,0.0,Miyapur,14.8
2025-06-02 14:30:00,31.549999999999997,49.0,0.05,Miyapur,14.3
2025-06-02 15:00:00,31.4,50.0,0.1,Miyapur,13.8
2025-06-02 15:30:00,31.1,51.5,0.1,Miyapur,13.15
2025-06-02 16:00:00,30.8,53.0,0.1,Miyapur,12.5
2025-06-02 16:30:00,30.450000000000003,55.0,0.1,Miyapur,12.05
2025-06-02 17:00:00,30.1,57.0,0.1,Miyapur,11.6
2025-06-02 17:30:00,29.75,58.5,0.05,Miyapur,11.6
2025-06-02 18:00:00,29.4,60.0,0.0,Miyapur,11.6
2025-06-02 18:30:00,28.95,61.5,0.0,Miyapur,11.75
2025-06-02 19:00:00,28.5,63.0,0.0,Miyapur,11.9
2025-06-02 19:30:00,28.1,65.0,0.0,Miyapur,11.95
2025-06-02 20:00:00,27.7,67.0,0.0,Miyapur,12.0
2025-06-02 20:30:00,27.35,69.0,0.0,Miyapur,11.6
2025-06-02 21:00:00,27.0,71.0,0.0,Miyapur,11.2
2025-06-02 21:30:00,26.6,73.5,0.0,Miyapur,10.6
2025-06-02 22:00:00,26.2,76.0,0.0,Miyapur,10.0
2025-06-02 22:30:00,25.9,78.0,0.0,Miyapur,9.85
2025-06-02 23:00:00,25.6,80.0,0.0,Miyapur,9.7
2025-06-02 23:30:00,25.450000000000003,81.0,0.0,Miyapur,9.95
2025-06-03 00:00:00,25.3,82.0,0.0,Miyapur,10.2
2025-06-03 00:30:00,25.200000000000003,82.0,0.0,Miyapur,10.85
2025-06-03 01:00:00,25.1,82.0,0.0,Miyapur,11.5
2025-06-03 01:30:00,25.0,82.5,0.0,Miyapur,12.0
2025-06-03 02:00:00,24.9,83.0,0.0,Miyapur,12.5
2025-06-03 02:30:00,24.75,83.5,0.0,Miyapur,12.35
2025-06-03 03:00:00,24.6,84.0,0.0,Miyapur,12.2
2025-06-03 03:30:00,24.4,84.5,0.0,Miyapur,11.8
2025-06-03 04:00:00,24.2,85.0,0.0,Miyapur,11.4
2025-06-03 04:30:00,24.2,85.0,0.0,Miyapur,11.350000000000001
2025-06-03 05:00:00,24.2,85.0,0.0,Miyapur,11.3
2025-06-03 05:30:00,24.35,84.0,0.0,Miyapur,11.7
2025-06-03 06:00:00,24.5,83.0,0.0,Miyapur,12.1
2025-06-03 06:30:00,24.8,81.5,0.0,Miyapur,12.95
2025-06-03 07:00:00,25.1,80.0,0.0,Miyapur,13.8
2025-06-03 07:30:00,25.5,78.0,0.0,Miyapur,14.3
2025-06-03 08:00:00,25.9,76.0,0.0,Miyapur,14.8
2025-06-03 08:30:00,26.549999999999997,73.0,0.0,Miyapur,14.8
2025-06-03 09:00:00,27.2,70.0,0.0,Miyapur,14.8
2025-06-03 09:30:00,27.95,67.0,0.0,Miyapur,14.65
2025-06-03 10:00:00,28.7,64.0,0.0,Miyapur,14.5
2025-06-03 10:30:00,29.35,61.0,0.0,Miyapur,14.15
2025-06-03 11:00:00,30.0,58.0,0.0,Miyapur,13.8
2025-06-03 11:30:00,30.55,55.5,0.0,Miyapur,13.65
2025-06-03 12:00:00,31.1,53.0,0.0,Miyapur,13.5
2025-06-03 12:30:00,31.6,51.0,0.0,Miyapur,13.15
2025-06-03 13:00:00,32.1,49.0,0.0,Miyapur,12.8
2025-06-03 13:30:00,32.25,48.0,0.0,Miyapur,12.600000000000001
2025-06-03 14:00:00,32.4,47.0,0.0,Miyapur,12.4
2025-06-03 14:30:00,32.15,48.0,0.0,Miyapur,12.2
2025-06-03 15:00:00,31.9,49.0,0.0,Miyapur,12.0
2025-06-03 15:30:00,31.4,51.0,0.0,Miyapur,12.0
2025-06-03 16:00:00,30.9,53.0,0.0,Miyapur,12.0
2025-06-03 16:30:00,30.35,55.0,0.0,Miyapur,11.85
2025-06-03 17:00:00,29.8,57.0,0.0,Miyapur,11.7
2025-06-03 17:30:00,29.35,59.5,0.0,Miyapur,11.2
2025-06-03 18:00:00,28.9,62.0,0.0,Miyapur,10.7
2025-06-03 18:30:00,28.45,64.5,0.0,Miyapur,10.35
2025-06-03 19:00:00,28.0,67.0,0.0,Miyapur,10.0
2025-06-03 19:30:00,27.55,69.5,0.0,Miyapur,9.85
2025-06-03 20:00:00,27.1,72.0,0.0,Miyapur,9.7
2025-06-03 20:30:00,26.75,74.0,0.0,Miyapur,9.5
2025-06-03 21:00:00,26.4,76.0,0.0,Miyapur,9.3
2025-06-03 21:30:00,26.1,78.0,0.0,Miyapur,9.5
2025-06-03 22:00:00,25.8,80.0,0.0,Miyapur,9.7
2025-06-03 22:30:00,25.55,81.5,0.0,Miyapur,9.6
2025-06-03 23:00:00,25.3,83.0,0.0,Miyapur,9.5
2025-06-03 23:30:00,25.15,83.5,0.0,Miyapur,9.45
2025-06-04 00:00:00,25.0,84.0,0.0,Miyapur,9.4
2025-06-04 00:30:00,24.85,84.5,0.0,Miyapur,9.4
2025-06-04 01:00:00,24.7,85.0,0.0,Miyapur,9.4
2025-06-04 01:30:00,24.6,85.0,0.0,Miyapur,9.3
2025-06-04 02:00:00,24.5,85.0,0.0,Miyapur,9.2
2025-06-04 02:30:00,24.35,85.5,0.0,Miyapur,9.3
2025-06-04 03:00:00,24.2,86.0,0.0,Miyapur,9.4
2025-06-04 03:30:00,24.049999999999997,86.5,0.0,Miyapur,9.7
2025-06-04 04:00:00,23.9,87.0,0.0,Miyapur,10.0
2025-06-04 04:30:00,23.95,87.0,0.0,Miyapur,10.3
2025-06-04 05:00:00,24.0,87.0,0.0,Miyapur,10.6
2025-06-04 05:30:00,24.2,85.5,0.0,Miyapur,11.1
2025-06-04 06:00:00,24.4,84.0,0.0,Miyapur,11.6
2025-06-04 06:30:00,24.75,82.0,0.0,Miyapur,12.1
2025-06-04 07:00:00,25.1,80.0,0.0,Miyapur,12.6
2025-06-04 07:30:00,25.65,77.5,0.0,Miyapur,12.95
2025-06-04 08:00:00,26.2,75.0,0.0,Miyapur,13.3
2025-06-04 08:30:00,27.049999999999997,71.5,0.0,Miyapur,13.2
2025-06-04 09:00:00,27.9,68.0,0.0,Miyapur,13.1
2025-06-04 09:30:00,29.0,63.5,0.0,Miyapur,12.7
2025-06-04 10:00:00,30.1,59.0,0.0,Miyapur,12.3
2025-06-04 10:30:00,30.950000000000003,55.5,0.0,Miyapur,12.05
2025-06-04 11:00:00,31.8,52.0,0.0,Miyapur,11.8
2025-06-04 11:30:00,32.35,49.5,0.0,Miyapur,11.7
2025-06-04 12:00:00,32.9,47.0,0.0,Miyapur,11.6
2025-06-04 12:30:00,33.25,44.5,0.0,Miyapur,11.399999999999999
2025-06-04 13:00:00,33.6,42.0,0.0,Miyapur,11.2
2025-06-04 13:30:00,33.75,41.0,0.0,Miyapur,10.95
2025-06-04 14:00:00,33.9,40.0,0.0,Miyapur,10.7
2025-06-04 14:30:00,33.8,40.0,0.0,Miyapur,10.649999999999999
2025-06-04 15:00:00,33.7,40.0,0.0,Miyapur,10.6
2025-06-04 15:30:00,33.400000000000006,41.0,0.0,Miyapur,10.5
2025-06-04 16:00:00,33.1,42.0,0.0,Miyapur,10.4
2025-06-04 16:30:00,32.7,43.5,0.0,Miyapur,10.15
2025-06-04 17:00:00,32.3,45.0,0.0,Miyapur,9.9
2025-06-04 17:30:00,31.799999999999997,47.0,0.0,Miyapur,9.15
2025-06-04 18:00:00,31.3,49.0,0.0,Miyapur,8.4
2025-06-04 18:30:00,30.700000000000003,51.5,0.0,Miyapur,7.7
2025-06-04 19:00:00,30.1,54.0,0.0,Miyapur,7.0
2025-06-04 19:30:00,29.55,56.5,0.0,Miyapur,6.45
2025-06-04 20:00:00,29.0,59.0,0.0,Miyapur,5.9
2025-06-04 20:30:00,28.5,61.5,0.0,Miyapur,6.050000000000001
2025-06-04 21:00:00,28.0,64.0,0.0,Miyapur,6.2
2025-06-04 21:30:00,27.6,66.0,0.0,Miyapur,6.5
2025-06-04 22:00:00,27.2,68.0,0.0,Miyapur,6.8
2025-06-04 22:30:00,26.85,70.5,0.0,Miyapur,7.35
2025-06-04 23:00:00,26.5,73.0,0.0,Miyapur,7.9
2025-06-04 23:30:00,26.2,75.5,0.0,Miyapur,8.25
2025-06-05 00:00:00,25.9,78.0,0.0,Miyapur,8.6
2025-06-05 00:30:00,25.65,80.0,0.0,Miyapur,9.0
2025-06-05 01:00:00,25.4,82.0,0.0,Miyapur,9.4
2025-06-05 01:30:00,25.2,84.0,0.0,Miyapur,9.55
2025-06-05 02:00:00,25.0,86.0,0.0,Miyapur,9.7
2025-06-05 02:30:00,24.75,87.5,0.0,Miyapur,9.35
2025-06-05 03:00:00,24.5,89.0,0.0,Miyapur,9.0
2025-06-05 03:30:00,24.35,89.5,0.0,Miyapur,8.65
2025-06-05 04:00:00,24.2,90.0,0.0,Miyapur,8.3
2025-06-05 04:30:00,24.2,90.0,0.0,Miyapur,7.95
2025-06-05 05:00:00,24.2,90.0,0.0,Miyapur,7.6
2025-06-05 05:30:00,24.45,88.5,0.0,Miyapur,8.1
2025-06-05 06:00:00,24.7,87.0,0.0,Miyapur,8.6
2025-06-05 06:30:00,25.2,84.5,0.0,Miyapur,9.399999999999999
2025-06-05 07:00:00,25.7,82.0,0.0,Miyapur,10.2
2025-06-05 07:30:00,26.25,79.0,0.0,Miyapur,10.75
2025-06-05 08:00:00,26.8,76.0,0.0,Miyapur,11.3
2025-06-05 08:30:00,27.6,72.5,0.0,Miyapur,11.05
2025-06-05 09:00:00,28.4,69.0,0.0,Miyapur,10.8
2025-06-05 09:30:00,29.299999999999997,64.5,0.0,Miyapur,10.25
2025-06-05 10:00:00,30.2,60.0,0.0,Miyapur,9.7
2025-06-05 10:30:00,30.9,57.0,0.0,Miyapur,9.3
2025-06-05 11:00:00,31.6,54.0,0.0,Miyapur,8.9
2025-06-05 11:30:00,31.85,52.5,0.0,Miyapur,8.8
2025-06-05 12:00:00,32.1,51.0,0.0,Miyapur,8.7
2025-06-05 12:30:00,32.1,51.0,0.0,Miyapur,8.8
2025-06-05 13:00:00,32.1,51.0,0.0,Miyapur,8.9
2025-06-05 13:30:00,32.05,51.0,0.0,Miyapur,8.9
2025-06-05 14:00:00,32.0,51.0,0.0,Miyapur,8.9
2025-06-05 14:30:00,32.05,50.5,0.0,Miyapur,8.8
2025-06-05 15:00:00,32.1,50.0,0.0,Miyapur,8.7
2025-06-05 15:30:00,32.1,49.5,0.0,Miyapur,8.7
2025-06-05 16:00:00,32.1,49.0,0.0,Miyapur,8.7
2025-06-05 16:30:00,31.9,50.0,0.0,Miyapur,8.55
2025-06-05 17:00:00,31.7,51.0,0.0,Miyapur,8.4
2025-06-05 17:30:00,31.1,54.0,0.1,Miyapur,7.75
2025-06-05 18:00:00,30.5,57.0,0.2,Miyapur,7.1
2025-06-05 18:30:00,29.7,61.5,0.2,Miyapur,6.05
2025-06-05 19:00:00,28.9,66.0,0.2,Miyapur,5.0
2025-06-05 19:30:00,28.25,69.0,0.2,Miyapur,4.25
2025-06-05 20:00:00,27.6,72.0,0.2,Miyapur,3.5
2025-06-05 20:30:00,27.200000000000003,73.0,0.1,Miyapur,3.05
2025-06-05 21:00:00,26.8,74.0,0.0,Miyapur,2.6
2025-06-05 21:30:00,26.55,74.5,0.0,Miyapur,2.5
2025-06-05 22:00:00,26.3,75.0,0.0,Miyapur,2.4
2025-06-05 22:30:00,26.1,75.0,0.0,Miyapur,2.3
2025-06-05 23:00:00,25.9,75.0,0.0,Miyapur,2.2
2025-06-05 23:30:00,25.7,76.0,0.0,Miyapur,1.9000000000000001
2025-06-06 00:00:00,25.5,77.0,0.0,Miyapur,1.6
2025-06-06 00:30:00,25.4,77.5,0.0,Miyapur,1.75
2025-06-06 01:00:00,25.3,78.0,0.0,Miyapur,1.9
2025-06-06 01:30:00,25.15,79.0,0.0,Miyapur,2.05
2025-06-06 02:00:00,25.0,80.0,0.0,Miyapur,2.2
2025-06-06 02:30:00,24.85,80.5,0.0,Miyapur,2.0
2025-06-06 03:00:00,24.7,81.0,0.0,Miyapur,1.8
2025-06-06 03:30:00,24.549999999999997,81.5,0.0,Miyapur,2.45
2025-06-06 04:00:00,24.4,82.0,0.0,Miyapur,3.1
2025-06-06 04:30:00,24.299999999999997,82.0,0.0,Miyapur,3.9000000000000004
2025-06-06 05:00:00,24.2,82.0,0.0,Miyapur,4.7
